NAME,SMILES
842,[*:1]CCCNCCOCCOCC[*:2]
843,[*:1]CCCNCCOCCOCCOCC[*:2]
844,[*:1]CCCNCCOCCOCCOCCOCC[*:2]
845,[*:1]CCCNCCCCCCCCCCC[*:2]
846,[*:1]CCCN(C)CCCCCCCCCC[*:2]
847,[*:1]CCCCNCCCCCCCCC[*:2]
848,[*:1]CCCCNCCCCCCCCCC[*:2]
849,[*:1]CCCCNCCCCCCCCCCC[*:2]
850,[*:1]CCCNCCOCCOCCOCCOCCOCC[*:2]
851,[*:1]CCCNCCCN[*:2]
852,[*:1]CCCNCCCCN[*:2]
853,[*:1]CCCNCCCCCN[*:2]
854,[*:1]CCCNCCCCCCN[*:2]
855,[*:1]CCCNCCCCCCCN[*:2]
856,[*:1]CCCNCCCCCCCCN[*:2]
857,[*:1]CCCNCCOCCN[*:2]
858,[*:1]CCCNCCOCCOCCN[*:2]
859,[*:1]CCCNCCOCCOCCOCCN[*:2]
860,[*:1]CCCNCCOCCOCCOCCOCCN[*:2]
861,[*:1]CCCNCCOCCOCCOCCOCCOCCN[*:2]
862,[*:1]CCCCO[*:2]
863,[*:1]CCCCCCO[*:2]
864,[*:1]CCCCCCCCO[*:2]
865,[*:1]CCCCCCCCCO[*:2]
866,[*:1]CCCCCCCCCCO[*:2]
867,[*:1]CCCCCCCCCCCO[*:2]
868,[*:1]CCCCCCCCCCCCO[*:2]
869,[*:1]C(=O)COC[*:2]
870,[*:1]C(=O)COCCOCCOCCOCCOC[*:2]
871,[*:1]CCOC1=CC(=CC(=C1)N)CCOC[*:2]
872,[*:1]CCOC1=CC(=CC(=C1)O)CCOC[*:2]
873,[*:1]NCCOC1=CC(=CC(=C1)N)CCOC[*:2]
874,[*:1]NCCOC[C@@H]1C[C@@H](CNC1)COC[*:2]
875,[*:1]C#CCOCCOCCC1=CC(=CC(=C1)CC[*:2])N
876,[*:1]NCC#CC#CCOC[*:2]
877,[*:1]C(=O)NCC1=CN(N=N1)CCOCC[*:2]
878,[*:1]C(=O)NCC1=CN(N=N1)CCOCCOCC[*:2]
879,[*:1]C(=O)NCC1=CN(N=N1)CCOCCOCCOCC[*:2]
880,[*:1]NC(=O)C1=CN(N=N1)CCOCC[*:2]
881,[*:1]NC(=O)C1=CN(N=N1)CCOCCOCCOCC[*:2]
882,[*:1]NC(=O)C1=CN(N=N1)CCOCCOCCOCCOCC[*:2]
883,[*:1]NC(=O)C1=CN(N=N1)CCCCCCCC[*:2]
884,[*:1]NC(=O)C1=CN(N=N1)CCOCCOCC#C[*:2]
885,[*:1]NC(=O)C1=CN(N=N1)CCCCCOCC#C[*:2]
886,[*:1]NC(=O)C1=CN(N=N1)CCCCCCCC#C[*:2]
887,[*:1]NC(=O)C1=CN(N=N1)CCOCCOCCC[*:2]
888,[*:1]NC(=O)C1=CN(N=N1)CCCCCOCCC[*:2]
889,[*:1]NC(=O)C1=CN(N=N1)CCCCCCCCC[*:2]
890,[*:1]CCOCCOCCOCCOCCOCCOCCOCCOCCOCC[*:2]
891,[*:1]CC1=CN(N=N1)CCOCCOCCOCCOCCOCC[*:2]
892,[*:1]C1=CN(N=N1)CCOCC(=O)[*:2]
893,[*:1]C1=CN(N=N1)CCOCCOCC(=O)[*:2]
894,[*:1]C1=CN(N=N1)CCOCCOCCOCC(=O)[*:2]
895,[*:1]NC(=O)COCCOCCNC(=O)CO[*:2]
896,[*:1]CCO[*:2]
897,[*:1]CCCO[*:2]
898,[*:1]NC1CCN(CC1)[*:2]
899,[*:1]N1CCC(CC1)[*:2]
900,[*:1]CCCCCNC(=O)C[*:2]
901,[*:1]CCCNC(=O)C[*:2]
902,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCCCCCCCCO[*:2]
903,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCCCCCCCC[*:2]
904,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCCCCCCC[*:2]
905,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCCCCCC[*:2]
906,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCCC[*:2]
907,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCC[*:2]
908,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCCCC[*:2]
909,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCCCCC[*:2]
910,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCCCCCC[*:2]
911,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCCCCCN[*:2]
912,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCCCCN[*:2]
913,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCCCN[*:2]
914,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCCN[*:2]
915,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCCCCCCN[*:2]
916,[*:1]C(=O)C1=CC=C(C=C1)C#CC2CCN(CC2)C3CCN(CC3)[*:2]
917,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCCCCCCCN[*:2]
918,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCCCCCCCCN[*:2]
919,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCCCCN[*:2]
920,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCCCCCN[*:2]
921,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCCCCCCN[*:2]
922,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CCOC[*:2]
923,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)C[*:2]
924,[*:1]C(=O)C1=CC=C(C=C1)N2CCN(CC2)CC[*:2]
925,[*:1]C(=O)C1=NN=C(C=C1)N2CCN(CC2)CCOC[*:2]
926,[*:1]C(=O)C1=CN=C(C=C1)N2CCN(CC2)CCOC[*:2]
927,[*:1]C(=O)C1=CN=C(C=N1)N2CCN(CC2)CCOC[*:2]
928,[*:1]C(=O)C1=CN=C(N=C1)N2CCN(CC2)CCOC[*:2]
929,[*:1]C(=O)C1=NC=C(C=C1)N2CCN(CC2)CCOC[*:2]
930,[*:1]CCOCC#C[*:2]
931,[*:1]CCOCCOCCOCCOCCO[*:2]
932,[*:1]CCCCCCCCN1C=C(N=N1)CO[*:2]
933,[*:1]CCOCCOCCN1C=C(N=N1)CO[*:2]
934,[*:1]CCOCCOCCOCCN1C=C(N=N1)CO[*:2]
935,[*:1]CC(=O)NCCNC(=O)CO[*:2]
936,[*:1]CC(=O)NCCCNC(=O)CO[*:2]
937,[*:1]CC(=O)NCCCCCNC(=O)CO[*:2]
938,[*:1]CC(=O)NCCCCCCNC(=O)CO[*:2]
939,[*:1]CC(=O)NCCOCCNC(=O)CO[*:2]
940,[*:1]NCCCCCO[*:2]
941,[*:1]NCCNC(=O)CO[*:2]
942,[*:1]NCCCNC(=O)CO[*:2]
943,[*:1]NCCCCCNC(=O)CO[*:2]
944,[*:1]NCCCCCCNC(=O)CO[*:2]
945,[*:1]NCCCCCCCNC(=O)CO[*:2]
946,[*:1]NC(=O)CCC#C[*:2]
947,[*:1]NC(=O)CCCC#C[*:2]
948,[*:1]NC(=O)CCCCC#C[*:2]
949,[*:1]NCCOCCO[*:2]
950,[*:1]NCCOCCOCCO[*:2]
951,[*:1]CCC(=O)NCCCCCCCC[*:2]
952,[*:1]CCC(=O)NCCCCNCC(=O)[*:2]
953,[*:1]CCC(=O)NCCCCCCNCC(=O)[*:2]
954,[*:1]CCC(=O)NCCCCCCCCNCC(=O)[*:2]
955,[*:1]CCC(=O)NCCOCCNCC(=O)[*:2]
956,[*:1]CCC(=O)NCCOCCOCCNCC(=O)[*:2]
957,[*:1]CCC(=O)NCCOCCOCCOCCNCC(=O)[*:2]
958,[*:1]CCC(=O)NCCCCNCCC(=O)[*:2]
959,[*:1]CCC(=O)NCCCCCCNCCC(=O)[*:2]
960,[*:1]CCC(=O)NCCOCCNCCC(=O)[*:2]
961,[*:1]CCC(=O)NCCOCCOCCNCCC(=O)[*:2]
962,[*:1]CCC(=O)NCCCCNC(=O)CO[*:2]
963,[*:1]CCC(=O)NCCCCCCNC(=O)CO[*:2]
964,[*:1]CCC(=O)NCCCCCCCCNC(=O)CO[*:2]
965,[*:1]CCC(=O)NCCOCCNC(=O)CO[*:2]
966,[*:1]CCC(=O)NCCOCCOCCNC(=O)CO[*:2]
967,[*:1]CCC(=O)NCCOCCOCCOCCNC(=O)CO[*:2]
968,[*:1]CCOCCOCCN(C)CC(=O)[*:2]
969,[*:1]CCOCCOCCOCCN(C)CC(=O)[*:2]
970,[*:1]CCOCCOCCOCCOCCN(C)CC(=O)[*:2]
971,[*:1]C(=O)CCOCCOCCOCCOCCN[*:2]
972,[*:1]CCOCCNC(=O)CO[*:2]
973,[*:1]CCOCCOCCNC(=O)CO[*:2]
974,[*:1]CCOCCOCCOCCOCCNC(=O)CO[*:2]
975,[*:1]NC(=O)COCCOCC[*:2]
976,[*:1]NC(=O)COCCOCCOCC[*:2]
977,[*:1]NC(=O)COCCOCCOCCOCC[*:2]
978,[*:1]NC(=O)CC[*:2]
979,[*:1]NC(=O)CCCC[*:2]
980,[*:1]NC(=O)CCCCCC[*:2]
981,[*:1]NC(=O)CCCCCCCC[*:2]
982,[*:1]C(=O)CCCCOCCOCCOCC[*:2]
983,[*:1]C(=O)CCC(=O)NCCCOCCCCOCCC[*:2]
984,[*:1]C(=O)CCCCOCCCCCOCCCCCC[*:2]
985,[*:1]C(=O)CCCCCOCCCCCCOCCCCCC[*:2]
986,[*:1]C(=O)CCCCCOCCCCOCCCCOCCCC[*:2]
987,[*:1]C(=O)CCCCCOCCCCOCCCCOCCCCOCCCCCC[*:2]
988,[*:1]C(=O)CCCCCOCCOCCOCCOCCOCCOCCCCCC[*:2]
989,[*:1]CCOCCOCCOCCN[*:2]
990,[*:1]NCCOCCOCCNC(=O)CO[*:2]
991,[*:1]NCCOCCNC(=O)CO[*:2]
992,[*:1]C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCC[*:2]
993,[*:1]C(=O)CCC(=O)NCCCOCCOCCOCCC[*:2]
994,[*:1]CCCNC(=O)CCOCCOCCOCC[*:2]
995,[*:1]CCCNC(=O)CCOCCOCCOCCOCC[*:2]
996,[*:1]CCCNC(=O)CCOCCOCCOCCOCCOCC[*:2]
997,[*:1]CCCNC(=O)CCOCCOCCOCCOCCOCCOCC[*:2]
998,[*:1]CCCNC(=O)CCOCCOCCOCCOCCOCCNC(=O)CCOCCOCCOCCOCCOCC[*:2]
999,[*:1]CCCCCCNC(=O)CC[*:2]
1000,[*:1]C1CCN(CC1)C(=O)CCOCCOCCOCCOCC[*:2]
1001,[*:1]C1CCN(CC1)C(=O)CCOCCOCCOCC[*:2]
1002,[*:1]CC1CN(C1)C(=O)CCOCCOCCOCC[*:2]
1003,[*:1]CCCCCCCCCC(=O)N1CCN(CC1)CC2=CC=C(C=C2)C[*:2]
1004,[*:1]CCCCCCCCCC(=O)N1CCN(CC1)[*:2]
1005,[*:1]CC(=O)NCCCOCCCCOCCC[*:2]
1006,[*:1]C(=O)CCOCCOCCN1C=C(N=N1)COCC[*:2]
1007,[*:1]C(=O)CCOCCOCCOCCOCC#C[*:2]
1008,[*:1]OCCOCCO[*:2]
1009,[*:1]OCC1=CN=C(C=N1)CO[*:2]
1010,[*:1]CCOCC1=CN(N=N1)CCOCC[*:2]
1011,[*:1]CCOCC1=CN(N=N1)CCOCCOCCOCC[*:2]
1012,[*:1]N1CCN(CC1)C[*:2]
1013,[*:1]OCCC[*:2]
1014,[*:1]C(C)(C)N(C)CCCNC(=O)C[*:2]
1015,[*:1]C(C)(C)N(C)CCCCNC(=O)C[*:2]
1016,[*:1]C(C)(C)N(C)CCOCCNC(=O)C[*:2]
1017,[*:1]C(C)(C)N(C)CCOCCOCCNC(=O)C[*:2]
1018,[*:1]C(C)(C)N(C)CCOCCOCCOCCNC(=O)C[*:2]
1019,[*:1]C(C)(C)N(C)CCNC(=O)C[*:2]
1020,[*:1]C(C)(C)N(C)CCCC[*:2]
1021,[*:1]C(C)(C)N(C)CCC[*:2]
1022,[*:1]C(C)(C)N(C)CCCNC(=O)CO[*:2]
1023,[*:1]CN(C)CCCNC(=O)C[*:2]
1024,[*:1]CCCN(C)CCCNC(=O)C[*:2]
1025,[*:1]CN(C)CCOCCNC(=O)C[*:2]
1026,[*:1]CCCN(C)CCOCCNC(=O)C[*:2]
1027,[*:1]C(CC(C)(C)N(C)CCCNC(=O)C[*:2])C#N
1028,[*:1]CN(C)CCOCCNC(=O)CN[*:2]
1029,[*:1]CCCN(C)CCOCCNC(=O)CN[*:2]
1030,[*:1]C(C)(C)N(C)CCOCCNC(=O)CN[*:2]
1031,[*:1]CCCNC(=O)CC[*:2]
1032,[*:1]NCCCCCCCC(=O)[*:2]
1033,[*:1]NCCCCCCCCCCC(=O)[*:2]
1034,[*:1]NCCCCCCCCCCCC(=O)[*:2]
1035,[*:1]OCC(=O)NCCCC[*:2]
1036,[*:1]CNC(=O)CCCC(=O)[*:2]
1037,[*:1]C(=O)NCC1CCN(CC1)CC(=O)[*:2]
1038,[*:1]C(=O)CCCC(=O)[*:2]
1039,[*:1]CC1CCN(CC1)C(=O)[*:2]
1040,[*:1]NC(=O)CCCCCN[*:2]
1041,[*:1]NC(=O)COCCOCCN[*:2]
1042,[*:1]CCCCCCCCNC(=O)C[*:2]
1043,[*:1]N1CCC(CC1)CCN2CCN(CC2)[*:2]
1044,[*:1]N1CCC(CC1)OCCN2CCN(CC2)[*:2]
1045,[*:1]OCCCCCN1CCN(CC1)[*:2]
1046,[*:1]N1CCC(CC1)CN2CCN(CC2)CC3CCN(CC3)[*:2]
1047,[*:1]N1CCC2(CC1)CCN(CC2)CCC3CCN(CC3)[*:2]
1048,[*:1]N1CCC(CC1)CCN2CCC3(CCN(CC3)[*:2])CC2
1049,[*:1]N1CCC(CC1)CN2CCC3(CCN(CC3)[*:2])OCC2
1050,[*:1]N1CCC(CC1)CCN2CCC3(CCN(CC3)[*:2])OCC2
1051,[*:1]N1CCC2(CC1)CC(C2)CN3CC4(C3)CCN(CC4)[*:2]
1052,[*:1]N1CCC(CC1)CN2CCN(CC2)[*:2]
1053,[*:1]OC1CCC2(CC1)CCN(CC2)CC3CCN(CC3)[*:2]
1054,[*:1]CCOC1=CC=C(C=C1)CC[*:2]
1055,[*:1]CC1=CC=C(C=C1)OCCC[*:2]
1056,[*:1]CC1=CC=C(C=C1)CCC[*:2]
1057,[*:1]CC1=C(C=C(C=C1)CC[*:2])F
1058,[*:1]NCCCNC(=O)CCCCCCNC(=O)CO[*:2]
1059,[*:1]NCCCNC(=O)CCCCCCC[*:2]
1060,[*:1]CCCCCCCNC(=O)CO[*:2]
1061,[*:1]N1CCN(CC1)CC2=CN(N=N2)CCCCCO[*:2]
1062,[*:1]N1CCN(CC1)CCO[*:2]
1063,[*:1]N1CCN(CC1)CCCO[*:2]
1064,[*:1]N1CCN(CC1)CCCCCCO[*:2]
1065,[*:1]N1CCN(CC1)CCCC[*:2]
1066,[*:1]N1CCN(CC1)CCCCC[*:2]
1067,[*:1]N1CCN(CC1)CC2=CN(N=N2)CCCCC[*:2]
1068,[*:1]CCOCCNC(=O)CCOCCOCC[*:2]
1069,[*:1]CCCN1CCN(CC1)CCNC(=O)CCOCCOCC[*:2]
1070,[*:1]C(=O)NCCCCCCCCNC(=O)CO[*:2]
1071,[*:1]CC1=CC(=CC=C1)NC(=O)CCOCCOCCOCCOCC[*:2]
1072,[*:1]C(=O)CCCCCCCNC(=O)CO[*:2]
1073,[*:1]OCCCC[*:2]
1074,[*:1]CCOCCOCCNC(=O)CN[*:2]
1075,[*:1]C(=O)CCOCCOCCOCCNC(=O)C[*:2]
1076,[*:1]CCOCCNC(=O)C[*:2]
1077,[*:1]CCCOCCOCCOCCNC(=O)CO[*:2]
1078,[*:1]CCCNC(=O)CCCCCCNC(=O)CO[*:2]
1079,[*:1]C(=O)CCCCCCNC(=O)CO[*:2]
1080,[*:1]OCCNC(=O)CCCCCCNC(=O)CO[*:2]
1081,[*:1]CCOCCOCCOCCNC(=O)CN[*:2]
1082,[*:1]CCOCCNC(=O)CN[*:2]
1083,[*:1]NC(=O)CCOCCOCC[*:2]
1084,[*:1]NC(=O)CCOCCOCCOCCOCC[*:2]
1085,[*:1]NC(=O)C[*:2]
1086,[*:1]NC(=O)CCC[*:2]
1087,[*:1]NC(=O)CCCCC[*:2]
1088,[*:1]CCCCCCCC#C[*:2]
1089,[*:1]C(=O)CCC(=O)NCCOCC[*:2]
1090,[*:1]C(=O)CCC(=O)NCCOCCOCC[*:2]
1091,[*:1]C(=O)CCC(=O)NCCOCCN[*:2]
1092,[*:1]C(=O)CCC(=O)NCCOCCOCCN[*:2]
1093,[*:1]C(=O)CCC(=O)NCCOCCOCCOCCN[*:2]
1094,[*:1]C(=O)CCC(=O)NCCCOCCOCCOCCCN[*:2]
1095,[*:1]C(=O)CCC(=O)NCCCCCCCC[*:2]
1096,[*:1]C(=O)CCC(=O)NCCCCCCCCC[*:2]
1097,[*:1]C(=O)CCC(=O)NCCCCCCCCCCCC[*:2]
1098,[*:1]C(=O)CCC(=O)NCCCCCCCCCCCCC[*:2]
1099,[*:1]OCC(=O)NCCCOCCOCCOCCC[*:2]
1100,[*:1]CCC(=O)[*:2]
1101,[*:1]CCCC(=O)[*:2]
1102,[*:1]C(=O)NCCOCC[*:2]
1103,[*:1]C(=O)NCCOCCOCCOCCOCCOCC[*:2]
1104,[*:1]C(=O)NCCOCCOCCOCCOCCOCCOCCOCC[*:2]
1105,[*:1]C(=O)NCC1=CC=C(C=C1)C[*:2]
1106,[*:1]C(=O)NCCOCCN[*:2]
1107,[*:1]C(=O)NCCOCCOCCOCCOCCOCCOCCOCCN[*:2]
1108,[*:1]C(=O)NCC1=CC=C(C=C1)CN[*:2]
1109,[*:1]OCCOCCOCCOCCOCCOCCOCC[*:2]
1110,[*:1]OCCOCCOCCOCCOCCOCCOCCOCC[*:2]
1111,[*:1]N1CCN(CC1)CC[*:2]
1112,[*:1]N1CCN(CC1)CCC[*:2]
1113,[*:1]N1CCN(CC1)C2CN(C2)[*:2]
1114,[*:1]N1CCN(CC1)CC2CN(C2)[*:2]
1115,[*:1]N1CCN(CC1)C2CCN(CC2)[*:2]
1116,[*:1]N1CCN(CC1)CC2CCN(CC2)[*:2]
1117,[*:1]C(=O)N1CCN(CC1)C2CN(C2)[*:2]
1118,[*:1]C(=O)N1CCN(CC1)CC2CN(C2)[*:2]
1119,[*:1]C(=O)N1CCN(CC1)C2CCN(CC2)[*:2]
1120,[*:1]C(=O)N1CCN(CC1)CC2CCN(CC2)[*:2]
1121,[*:1]N1CCC(CC1)N2CCN(CC2)[*:2]
1122,[*:1]N1CCN(CC1)C2CC3(C2)CN(C3)[*:2]
1123,[*:1]N1CCN(CC1)CC2CC3(C2)CN(C3)[*:2]
1124,[*:1]N1CCN(CC1)C2CC3(C2)CCN(C3)[*:2]
1125,[*:1]N1CCN(CC1)CC2CC3(C2)CCN(C3)[*:2]
1126,[*:1]N1CCN(CC1)C2CCC3(CC2)CCN(CC3)[*:2]
1127,[*:1]N1CCN(CC1)C2CCC3(CC2)CN(C3)[*:2]
1128,[*:1]N1CCC2(CC1)CC(C2)[*:2]
1129,[*:1]N1CCC2(CCC(CC2)[*:2])CC1
1130,[*:1]NCCOCCCCCOC[*:2]
1131,[*:1]OCCOCCCCCOC[*:2]
1132,[*:1]CCCCCCOCC[*:2]
1133,[*:1]CCCCCCCCOCC[*:2]
1134,[*:1]C(=O)CCCCCC#C[*:2]
1135,[*:1]C(=O)CCCCCCCC#C[*:2]
1136,[*:1]C(=O)CCCCCCCCCC#C[*:2]
1137,[*:1]CCOCCOCCOCCOCC(=O)N[*:2]
1138,[*:1]CC1CCN(CC1)C2=NC=C(C=N2)C(=O)[*:2]
1139,[*:1]CCC1CCN(CC1)C2=NC=C(C=N2)C(=O)[*:2]
1140,[*:1]CCCC1CCN(CC1)C2=NC=C(C=N2)C(=O)[*:2]
1141,[*:1]CCCN1CCN(CC1)C2=NC=C(C=N2)C(=O)[*:2]
1142,[*:1]CCCN1CCN(CC1)C2=CC=C(C=C2)C(=O)[*:2]
1143,[*:1]CCN1CCN(CC1)C2=NC=C(C=C2)C(=O)[*:2]
1144,[*:1]CCCN1CCN(CC1)C2=NC=C(C=C2)C(=O)[*:2]
1145,[*:1]CCN1CCN(CC1)C2=NC=C(N=C2)C(=O)[*:2]
1146,[*:1]CCCN1CCN(CC1)C2=NC=C(N=C2)C(=O)N[*:2]
1147,[*:1]CCCN1CCN(CC1)C2=NC=C(N=C2)[*:2]
1148,[*:1]CCCN1CCN(CC1)C(=O)C2=CN=C(N=C2)[*:2]
1149,[*:1]CNC(=O)CCCCCCCC[*:2]
1150,[*:1]CNC(=O)CCCCCCCCC[*:2]
1151,[*:1]CNC(=O)CCCCCCCCCC[*:2]
1152,[*:1]CNC(=O)CCCCCCCCCCC[*:2]
1153,[*:1]CC1=CN(N=N1)CCCCCCCCC(=O)[*:2]
1154,[*:1]CC1=CN(N=N1)CCCCCCCCCCC(=O)[*:2]
1155,[*:1]CC1=CN(N=N1)CCOCCOCCOCCOCCOCC(=O)[*:2]
1156,[*:1]CC1=CN(N=N1)CCCC[*:2]
1157,[*:1]CC1=CN(N=N1)CCCCCCC[*:2]
1158,[*:1]CC1=CN(N=N1)CCCCCCCC[*:2]
1159,[*:1]CC1=CN(N=N1)CCCCCCCCC[*:2]
1160,[*:1]CC1=CN(N=N1)CCCCCCCCCC[*:2]
1161,[*:1]CC1=CN(N=N1)CCOCCOC[*:2]
1162,[*:1]CC1=CN(N=N1)CCOCCOCCOCCOCCOC[*:2]
1163,[*:1]CC1=CN(N=N1)CCOCCOCCOC[*:2]
1164,[*:1]CCCCCC1=CN(N=N1)CCOCCOC[*:2]
1165,[*:1]CCCCCCCCOC[*:2]
1166,[*:1]COCCCCCCCC[*:2]
1167,[*:1]COCCCCCCOC[*:2]
1168,[*:1]COCCCCCCCCCOC[*:2]
1169,[*:1]COCCOC[*:2]
1170,[*:1]COCCOCCOC[*:2]
1171,[*:1]CCCN1CCN(CC1)CCC[*:2]
1172,[*:1]CCCCC(=O)NCCCC[*:2]
1173,[*:1]CCCCCCCC(=O)NCCCC[*:2]
1174,[*:1]OCCCOC[*:2]
1175,[*:1]C(=O)NCCOCCOC[*:2]
1176,[*:1]NC(=O)CCCCCCNC(=O)CO[*:2]
1177,[*:1]NC(=O)CCCCCCO[*:2]
1178,[*:1]NC(=O)CCCCCO[*:2]
1179,[*:1]NC(=O)CCCCCCCO[*:2]
1180,[*:1]NC(=O)CCCCCCCCO[*:2]
1181,[*:1]NC(=O)COCCOCCO[*:2]
1182,[*:1]CCCOCCOCCO[*:2]
1183,[*:1]NC(=O)COCCOCCOCCO[*:2]
1184,[*:1]NC(=O)CCCCCCCCCO[*:2]
1185,[*:1]NC(=O)CCCCCN1CCN(CC1)CCCCC[*:2]
1186,[*:1]NC(=O)CCCN1CCN(CC1)CCCCC[*:2]
1187,[*:1]NC(=O)CCCCCN1CCN(CC1)CCC[*:2]
1188,[*:1]NC(=O)CCCN1CCN(CC1)CCC[*:2]
1189,[*:1]NC(=O)N1CCN(CC1)CCCCC[*:2]
1190,[*:1]NCCCCCCCCC[*:2]
1191,[*:1]NCCCCCCCCCC[*:2]
1192,[*:1]NCCCCCCCCCCC[*:2]
1193,[*:1]N1CC(C1)CN2CCN(CC2)[*:2]
1194,[*:1]N1CC(C1)N2CCN(CC2)[*:2]
1195,[*:1]NC[*:2]
1196,[*:1]CCC(=O)NCCOC[*:2]
1197,[*:1]CCC(=O)NCCCCCCCCC[*:2]
1198,[*:1]CCC(=O)NCCCCCCCCCC[*:2]
1199,[*:1]CCNC(=O)CCCCCCCCCC[*:2]
1200,[*:1]CCC(=O)NCCCCCCC[*:2]
1201,[*:1]CCNC(=O)CCCCCCCC[*:2]
1202,[*:1]CCCNCCCC(=O)NCCOC[*:2]
1203,[*:1]CCCNCCCC(=O)NCCOCC[*:2]
1204,[*:1]CCCNCCCC(=O)NCCOCCOC[*:2]
1205,[*:1]CCCNCCCC(=O)NCCOCCOCC[*:2]
1206,[*:1]CCCNCCCC(=O)NCCOCCOCCOC[*:2]
1207,[*:1]CCCNCCCC(=O)NCCOCCOCCOCC[*:2]
1208,[*:1]CCCNCCCC(=O)NCCOCCOCCOCCOCC[*:2]
1209,[*:1]CCCNCCCC(=O)NCCOCCOCCOCCOCCOCC[*:2]
1210,[*:1]CCCNCCCC(=O)NC[*:2]
1211,[*:1]CCCNCCCC(=O)NCC[*:2]
1212,[*:1]CCCNCCCC(=O)NCCC[*:2]
1213,[*:1]CCCNCCCC(=O)NCCCC[*:2]
1214,[*:1]CCCNCCCC(=O)NCCCCC[*:2]
1215,[*:1]CCCNCCCC(=O)NCCCCCC[*:2]
1216,[*:1]CCCNCCCC(=O)NCCCCCCC[*:2]
1217,[*:1]CCCNCCCC(=O)NCCCCCCCC[*:2]
1218,[*:1]CCCNCCCC(=O)NCCCCCCCCC[*:2]
1219,[*:1]CCCNCCCC(=O)NCCCCCCCCCC[*:2]
1220,[*:1]CN(C)CCN(C)C(=O)CCC[*:2]
1221,[*:1]CN(C)CCN(C)C(=O)CCCCC[*:2]
1222,[*:1]CN(C)CCN(C)C(=O)CCCCCC[*:2]
1223,[*:1]CN(C)CCCCCCC[*:2]
1224,[*:1]CN(C)CCCCCCCCC[*:2]
1225,[*:1]CCCCCCC(=O)NCCOCCOC[*:2]
1226,[*:1]CCCCCCC(=O)NCCCCCC[*:2]
1227,[*:1]C(C)(C)NC(=O)CCCCC[*:2]
1228,[*:1]C(C)(C)NC(=O)CCCCCC[*:2]
1229,[*:1]CCCC(=O)NCCC[*:2]
1230,[*:1]CCCCC(=O)NCCC[*:2]
1231,[*:1]CC1CCN(CC1)C[*:2]
1232,[*:1]CC1CCN(CC1)CC[*:2]
1233,[*:1]CC1CCN(CC1)CCC[*:2]
1234,[*:1]CCCCCC(=O)NCCCC[*:2]
1235,[*:1]CCCCCCC(=O)NCCCC[*:2]
1236,[*:1]CC1=CC=C(C=C1)C(=O)NCCCC[*:2]
1237,[*:1]C(=O)NCCCCNC(=O)CO[*:2]
1238,[*:1]CCCC1=CN(N=N1)CCOCCOCCOCC[*:2]
1239,[*:1]CCCC1=CN(N=N1)CCOC[*:2]
1240,[*:1]CC1=CN(N=N1)CCOC[*:2]
1241,[*:1]C(=O)CCCCCCC(=O)[*:2]
1242,[*:1]C(=O)CS[*:2]
1243,[*:1]C(=O)CS(=O)(=O)[*:2]
1244,[*:1]CCS[*:2]
1245,[*:1]C#CC[*:2]
1246,[*:1]C#CCC[*:2]
1247,[*:1]C#CCCC[*:2]
1248,[*:1]C#CCCCC[*:2]
1249,[*:1]C#CCOCC[*:2]
1250,[*:1]C#CCOCCOCC[*:2]
1251,[*:1]C#CCOCCOCCOCCOCC[*:2]
1252,[*:1]C#CCOCCOCCOCCOCCOCC[*:2]
1253,[*:1]C#CCOCCOCCOCCOCCOCCOCC[*:2]
1254,[*:1]C#CCN[*:2]
1255,[*:1]C#CCCN[*:2]
1256,[*:1]C#CCCCN[*:2]
1257,[*:1]C#CCCCCN[*:2]
1258,[*:1]C#CCOCCN[*:2]
1259,[*:1]C#CCOCCOCCN[*:2]
1260,[*:1]C#CCOCCOCCOCCN[*:2]
1261,[*:1]C#CCOCCOCCOCCOCCN[*:2]
1262,[*:1]C#CCOCCOCCOCCOCCOCCN[*:2]
